ddb_g	bio1.hr00	bio1.hr04	bio1.hr08	bio1.hr12	bio1.hr16	bio1.hr20	bio1.hr24	bio2.hr00	bio2.hr04	bio2.hr08	bio2.hr12	bio2.hr16	bio2.hr20	bio2.hr24	bio2.prespore	bio2.prestalk	bio4.prespore	bio4.prestalk
DDB_G0287289	174	171	521	678	623	460	691	128	371	566	861	701	693	1120	294	923	254	53
DDB_G0287291	15	94	2107	3334	3753	1311	1280	17	301	1807	5281	3087	1862	1358	1541	2547	93	141
DDB_G0287293	1	0	14	0	1	5	2157	0	1	0	2	2	9	2317	1	1	1	3
DDB_G0287295	102	1845	2272	3272	2687	2089	1566	72	4932	2459	4536	3749	3718	2867	781	955	715	156
DDB_G0287297	350	125	220	560	371	225	428	281	245	246	751	578	493	873	201	325	427	39
DDB_G0287299	1	2	4	3	52	75	101	0	6	3	4	16	24	42	2	30	3	14
DDB_G0287301	0	0	5	4	8	36	17	0	1	3	4	4	28	38	3	4	135	16
DDB_G0287303	237	56	83	206	234	191	252	173	150	39	258	315	298	382	25	201	116	1115
DDB_G0287305	1	0	1	3	2	2	0	2	1	1	7	3	1	2	2	4	0	0
DDB_G0287307	361	203	227	265	209	210	264	69	508	259	343	252	322	381	111	216	89	54
DDB_G0287309	13	7	11	18	14	19	23	7	35	18	30	17	31	42	13	20	2	0
DDB_G0287311	0	1	0	0	0	1	0	6	2	0	1	1	1	1	0	0	1	0
DDB_G0287313	3	3	3	5	7	6	4	5	16	2	8	3	7	2	2	2	0	0
DDB_G0287315	384	99	295	589	503	236	520	441	288	273	929	659	415	541	340	1497	2205	1326
DDB_G0287317	3	212	1632	2829	2614	1652	1883	2	376	1350	3549	2837	2536	3055	1163	164	2464	28
DDB_G0287319	7	30	357	1662	1460	1044	837	0	52	426	1656	1671	1554	1587	215	45	4094	91
DDB_G0287321	0	0	2	2	2	1	3	0	0	0	1	3	0	1	9	0	3	0
DDB_G0287323	23	14	12	11	7	8	7	21	19	12	17	7	12	21	33	25	49	0
DDB_G0287325	420	887	725	543	456	263	390	276	2023	736	985	548	379	536	163	1324	102	79
DDB_G0287327	27	2	12	10	3	5	11	4	16	9	10	5	11	16	0	8	5	1
DDB_G0287329	148	20	58	56	21	18	20	150	85	53	69	42	32	53	17	155	23	10
DDB_G0287331	73	37	62	124	106	56	53	106	122	72	154	98	91	78	37	228	2	3
DDB_G0287333	1	6	15	75	56	17	26	5	11	30	81	43	22	25	67	315	17	349
DDB_G0287335	200	6	9	35	7	3	7	52	30	11	38	15	24	27	5	73	7	17
DDB_G0287337	143	364	482	416	165	81	103	151	575	413	560	234	181	202	170	475	57	43
DDB_G0287339	0	0	80	39	74	23	16	0	0	30	46	14	10	13	9	16	25	1
DDB_G0287341	0	4	28	84	108	66	69	0	42	60	123	89	74	91	13	18	252	42
DDB_G0287343	1	7	8	20	13	2	3	4	20	2	17	5	2	5	3	16	0	0
DDB_G0287345	1	10	7	8	5	3	2	2	23	6	13	6	8	3	4	4	5	4
DDB_G0287347	2	3	14	8	7	2	2	1	21	6	12	6	7	1	0	12	3	1
DDB_G0287349	0	1	2	4	2	2	0	0	2	3	4	0	0	0	0	4	0	0
DDB_G0287351	14	4	22	29	61	16	39	15	20	20	52	61	39	43	59	77	76	8
DDB_G0287353	4	11	43	94	96	32	19	10	57	45	125	96	47	46	26	52	10	3
DDB_G0287355	0	0	1	0	1	0	0	1	2	2	3	0	0	1	0	0	1	0
DDB_G0287357	2	2	2	1	2	6	3	2	8	0	10	2	5	5	2	4	8	0
DDB_G0287359	66	36	223	298	218	190	245	62	128	218	426	220	188	298	34	76	24	25
DDB_G0287361	123	17	82	160	173	187	270	57	55	83	158	215	187	451	117	194	217	38
DDB_G0287363	2566	301	333	260	225	152	220	1082	873	287	437	252	311	359	33	1166	103	3
DDB_G0287365	2	1	9	60	283	338	184	0	8	14	81	188	320	233	34	23	285	4
DDB_G0287367	45	18	8	16	30	89	61	10	49	4	18	23	112	101	11	19	182	1
DDB_G0287369	1	2	1	2	2	0	1	5	3	2	2	0	1	1	0	2	1	0
DDB_G0287371	558	170	85	103	114	64	73	249	477	42	113	71	87	98	6	204	22	11
DDB_G0287373	1	4	10	19	27	9	11	3	23	10	28	23	10	11	44	48	4	5
DDB_G0287375	18	44	71	60	66	51	87	1	87	35	52	43	26	71	20	73	3	24
DDB_G0287377	675	215	372	755	495	304	312	328	560	545	1041	721	627	723	18	1161	269	178
DDB_G0287379	657	1045	1451	2798	1982	1891	1713	481	2552	1784	3438	2655	3628	3246	577	1606	745	94
DDB_G0287381	0	0	0	0	2	18	1	0	0	0	0	0	3	0	9	4	1	2
DDB_G0287383	15	2	6	5	14	7	3	6	6	7	10	3	15	12	6	3	5	0
DDB_G0287385	11	1	8	12	19	9	18	5	4	6	12	8	13	21	4	78	0	3
DDB_G0287387	0	1	0	2	2	4	5	0	6	0	2	3	4	3	0	7	0	3
DDB_G0287389	0	0	1	1	126	56	59	0	1	0	1	33	63	46	0	11	0	12
DDB_G0287391	385	85	49	89	144	81	103	129	378	119	158	119	111	125	313	1038	150	47
DDB_G0287393	127	67	50	139	87	243	358	150	111	69	126	121	333	529	37	154	172	14
DDB_G0287395	6	6	19	38	30	173	187	0	14	14	35	12	96	222	20	23	2	3
DDB_G0287397	27	55	130	219	273	127	120	35	205	161	289	252	171	139	239	218	105	12
DDB_G0287399	7254	2248	436	836	291	238	364	4475	3613	276	801	513	694	839	8	405	86	25
DDB_G0287401	6	3	12	36	44	16	35	9	8	9	44	22	20	30	42	51	8	16
DDB_G0287403	130	96	232	367	152	140	188	317	293	107	361	168	228	278	37	566	6	4
DDB_G0287405	164	796	1455	2232	1668	1096	1425	229	2926	1558	2401	1900	1539	1730	658	1877	2374	2278
DDB_G0287407	436	215	600	264	101	115	260	630	708	571	405	128	196	411	13	999	1	1
DDB_G0287409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0287411	0	2	1	3	9	8	8	0	7	0	2	3	3	8	6	4	6	0
DDB_G0287413	10	6	14	29	35	18	10	5	10	8	24	16	16	28	22	11	5	1
DDB_G0287415	156	290	120	133	258	104	123	144	578	94	204	340	195	193	50	573	556	237
DDB_G0287417	0	1	3	1	0	64	327	0	6	0	2	1	29	302	10	0	7	0
DDB_G0287419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DDB_G0287421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0287423	0	0	3	33	168	69	80	0	0	3	39	83	53	73	4	4	155	1258
DDB_G0287425	1	1	50	70	91	57	55	0	10	83	87	85	106	99	15	15	1201	190
DDB_G0287427	0	0	4	13	30	91	77	3	2	0	14	33	99	100	13	5	4	2
DDB_G0287429	0	0	10	35	12	3	17	0	0	14	27	7	12	15	0	0	1	0
DDB_G0287431	0	0	0	3	5	0	3	0	1	1	3	3	0	0	20	13	5	0
DDB_G0287433	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DDB_G0287435	0	0	0	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0
DDB_G0287437	2	0	2	4	1	4	6	0	2	2	7	2	4	4	27	4	10	0
DDB_G0287439	9	29	20	27	13	5	52	17	47	17	33	8	22	61	4	61	10	34
DDB_G0287441	25	11	27	41	56	37	53	7	31	26	77	55	58	83	24	35	374	12
DDB_G0287445	289	176	283	343	180	107	107	76	473	325	393	251	146	142	42	221	155	69
DDB_G0287447	2	8	11	22	26	10	13	4	21	12	46	21	19	9	16	11	12	4
DDB_G0287449	12	14	16	22	9	4	9	44	26	17	32	11	10	9	6	21	4	4
DDB_G0287451	0	0	1	3	2	1	0	0	6	0	5	1	0	0	1	0	0	1
DDB_G0287453	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
DDB_G0287455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0287457	17	61	153	168	138	60	77	14	128	125	218	146	135	86	97	108	15	4
DDB_G0287459	1573	1552	2236	3306	2402	4260	3825	763	3221	2678	4824	3817	5039	8181	1346	4360	679	297
DDB_G0287461	193	83	284	629	584	241	437	172	263	269	882	741	534	618	344	2241	2098	878
DDB_G0287463	0	16	20	30	36	76	52	1	29	7	32	22	61	40	5	27	2	11
DDB_G0287465	195	71	57	90	98	169	131	253	145	63	116	142	260	272	31	58	1100	88
DDB_G0287467	478	755	616	925	577	267	296	778	1778	778	1085	883	702	605	111	653	396	17
DDB_G0287469	12031	867	1497	2635	1173	1377	1322	6267	1169	1722	3497	2060	2731	3542	174	7284	99	637
DDB_G0287471	6	0	57	151	45	12	17	4	32	43	208	57	40	33	2	42	3	31
DDB_G0287473	0	0	5	15	1	2	5	0	1	9	25	7	8	2	2	5	0	0
DDB_G0287475	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2
DDB_G0287477	13	18	8	22	13	19	6	9	25	6	15	13	16	31	2	66	2	0
DDB_G0287479	0	0	0	0	13	19	15	0	0	0	0	0	2	5	0	0	0	0
DDB_G0287483	8	0	2	3	3	3	12	3	3	2	7	4	3	12	0	1	0	0
DDB_G0287485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DDB_G0287489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
DDB_G0287491	85	173	859	908	251	122	171	154	611	835	1298	431	427	281	74	130	68	771
DDB_G0287493	2	1	4	7	3	4	4	0	0	2	6	3	9	6	7	1	0	0
DDB_G0287495	72	8	11	40	64	38	53	21	29	11	56	73	62	86	41	60	78	1
DDB_G0287497	110	112	143	166	348	98	76	47	184	96	194	297	127	97	46	113	139	3
DDB_G0287499	0	0	0	4	17	1	0	0	1	1	20	14	0	1	2	2	0	0
DDB_G0287501	0	0	3	0	0	2	624	0	0	2	1	1	6	712	0	0	0	0
DDB_G0287503	0	0	0	0	1	2	0	0	2	0	0	0	0	0	2	0	0	0
DDB_G0287505	1524	19899	4339	2268	2333	4265	8747	1640	35931	5229	7909	2745	3399	12037	1680	26007	467	497
DDB_G0287507	308	105	89	111	36	26	47	184	312	99	167	80	110	86	18	470	37	6
DDB_G0287509	35	158	38	33	17	7	16	65	444	50	59	19	21	45	11	105	19	41
DDB_G0287511	172	107	273	468	431	182	194	35	267	324	725	523	340	290	211	290	350	83
DDB_G0287513	71	13	36	110	53	26	43	55	45	28	132	96	83	62	12	41	32	8
DDB_G0287515	4	157	528	787	1005	566	668	13	630	488	1106	900	809	941	157	392	117	184
DDB_G0287517	1	7	10	9	8	8	5	17	34	8	23	9	13	6	0	35	0	0
DDB_G0287519	1249	80	659	1225	2573	2520	1070	427	193	794	1355	3535	3455	2695	232	378	4716	154
DDB_G0287521	9	44	46	62	54	26	28	7	141	61	63	40	51	41	30	77	12	30
DDB_G0287523	2	24	30	35	26	11	14	0	91	36	65	22	26	17	16	22	3	4
DDB_G0287525	0	0	1	3	62	18	11	0	1	0	5	8	0	5	9	2	6	0
DDB_G0287527	0	0	0	2	7	4	1	0	2	1	4	1	6	1	0	0	15	0
DDB_G0287529	0	0	85	1952	6307	5344	2651	0	0	170	2897	6446	8257	4384	3506	147	18003	322
DDB_G0287531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0287533	13	79	50	77	34	19	23	45	58	51	57	65	30	46	89	96	43	1
DDB_G0287535	0	1	0	7	7	6	4	1	14	0	6	3	2	2	2	6	9	2
DDB_G0287537	2	1	2	9	6	5	12	1	9	3	11	4	10	6	4	32	12	1
DDB_G0287539	2	2	34	51	31	44	30	1	7	24	61	35	68	35	44	36	1	4
DDB_G0287541	187	47	92	99	112	58	113	45	119	98	173	115	140	151	86	108	22	14
DDB_G0287543	37	170	293	214	250	82	99	58	771	315	280	207	156	115	1096	424	63	114
DDB_G0287545	0	0	0	0	0	5	0	0	0	1	1	1	1	1	3	0	16	4
DDB_G0287547	0	0	108	98	111	66	66	0	6	63	126	52	63	52	19	81	18	26
DDB_G0287549	1	0	15	23	10	8	608	0	0	23	32	14	18	805	3	15	0	26
DDB_G0287551	22	13	12	11	6	5	4	12	30	14	12	13	2	7	5	51	2	0
DDB_G0287553	8	16	54	84	49	45	49	22	63	36	93	74	67	76	39	52	84	30
DDB_G0287555	45	51	162	519	497	629	808	95	189	65	309	434	848	1101	325	158	18	42
DDB_G0287557	11	5	15	16	14	7	15	7	24	16	17	8	11	9	4	40	6	3
DDB_G0287559	0	0	0	0	1	0	1	0	0	0	2	2	0	1	1	0	2	1
DDB_G0287561	0	1	11	2	1	5	1804	0	2	1	5	2	10	2002	4	0	3	0
DDB_G0287563	8	8	5	16	8	6	21	7	20	9	25	16	11	38	440	350	1031	100
DDB_G0287565	0	1	0	1	0	1	2	0	0	0	1	3	1	0	0	1	3	4
DDB_G0287567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0287569	286	2111	6936	8762	7898	3133	2331	135	6843	6892	12623	10434	5147	3677	569	720	9132	1335
DDB_G0287571	0	2	8	4	28	25	13	0	5	8	24	20	8	10	22	2	9	1
DDB_G0287573	1	8	12	21	18	13	11	0	13	6	16	7	10	15	58	38	32	2
DDB_G0287575	18	155	120	165	83	71	124	44	262	160	205	163	118	261	104	303	71	72
DDB_G0287577	437	1968	2177	2605	1564	734	586	459	5113	2426	3181	2177	1302	1032	243	1001	3555	1037
DDB_G0287579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0287581	7	39	2681	4029	4763	3887	3601	13	139	2275	4912	4642	5647	4922	2350	1268	2233	2111
DDB_G0287583	19	1	9	4	2	4	880	4	3	1	1	3	4	938	14	14	5	0
DDB_G0287585	1805	5578	6649	9629	4610	3782	3873	1931	15803	8260	12935	5925	8450	6825	2126	21253	2703	1940
DDB_G0287587	185	769	156	249	141	134	236	769	2759	111	308	176	265	347	46	753	35	20
DDB_G0287589	29	6	9	7	25	18	17	22	22	4	16	19	24	22	5	16	31	2
DDB_G0287591	7	3	37	56	129	33	30	0	15	20	75	56	28	28	31	15	1	0
DDB_G0287593	4	5	4	6	6	10	2	2	10	1	6	4	5	4	1	0	1	0
DDB_G0287595	2182	2013	2592	2897	913	325	363	2591	4453	2862	2414	1550	930	817	356	1156	398	121
DDB_G0287597	0	4	19	73	63	76	23	0	4	26	99	95	182	51	48	70	18	30
DDB_G0287599	0	9	53	463	435	325	244	0	68	148	645	1013	1576	536	61	36	2	1
DDB_G0287601	1	4	5	32	49	53	22	1	9	7	44	27	70	31	127	37	4	6
DDB_G0287603	3	1	3	4	7	5	1	11	10	6	9	10	10	2	5	28	12	6
DDB_G0287605	0	0	5	30	165	66	40	0	0	10	41	75	47	23	16	4	11	5
DDB_G0287607	193	49	293	847	643	59	57	175	85	511	1261	892	166	80	44	38	69	9
DDB_G0287609	13	2	9	13	12	7	8	19	5	4	18	8	13	10	2	1	1	0
DDB_G0287611	3	2	1	3	1	0	4	1	2	1	0	1	2	1	3	1	1	0
DDB_G0287613	3	1	0	0	1	2	0	0	2	0	1	0	0	0	1	0	0	0
DDB_G0287615	6	4	0	1	5	8	3	6	3	4	3	3	5	10	11	12	6	1
DDB_G0287617	33	231	402	490	326	277	290	39	987	374	584	335	336	385	250	509	1525	1436
DDB_G0287619	403	274	967	1579	717	352	463	283	1046	978	1732	1058	722	735	252	767	121	88
DDB_G0287621	1235	35	176	241	101	36	39	393	144	175	304	161	82	56	122	447	32	2
DDB_G0287623	1	13	36	33	44	22	19	0	34	13	51	36	13	22	41	27	14	0
DDB_G0287625	184	248	242	345	398	366	402	113	632	290	550	599	671	516	456	1046	150	27
DDB_G0287627	67	22	46	52	8	8	17	59	32	36	45	27	25	23	14	67	7	14
DDB_G0287629	211	852	849	951	506	569	455	680	1669	636	1044	619	731	752	209	496	66	134
DDB_G0287631	63	628	192	272	74	30	34	31	1694	196	300	180	92	68	78	167	19	19
DDB_G0287633	23	204	133	78	25	14	18	35	1013	149	124	41	26	32	32	211	1	27
DDB_G0287635	157	18	40	40	28	11	23	29	47	53	39	38	26	16	72	55	61	5
DDB_G0287637	18	14	29	22	31	12	29	28	55	42	33	30	23	24	53	51	22	1
DDB_G0287639	3	17	45	96	67	12	28	6	21	62	91	65	28	36	28	78	10	3
DDB_G0287641	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DDB_G0287643	71	36	71	116	38	22	24	31	99	102	124	88	49	45	74	79	53	11
DDB_G0287645	14	14	35	22	10	2	7	18	60	19	29	15	13	16	2	38	0	7
DDB_G0287647	283	131	48	58	31	22	29	244	314	17	82	65	64	64	4	126	85	4
DDB_G0287649	43	62	33	87	34	25	62	110	132	28	127	47	70	85	0	45	7	4
DDB_G0287651	4	5	24	57	60	49	52	7	18	14	52	34	31	35	28	80	68	3
DDB_G0287653	27	16	33	75	112	118	88	10	54	27	122	88	151	145	15	64	351	19
DDB_G0287655	1	9	151	81	90	69	22	0	24	123	124	94	113	47	30	63	88	38
DDB_G0287657	233	1487	2402	4322	3190	2127	1962	157	5977	3010	5650	3834	4619	3359	380	1976	3390	1956
DDB_G0287659	136	2608	2966	5048	1708	860	979	82	7735	3528	5189	2542	2715	1990	571	866	232	512
DDB_G0287661	1562	1480	3432	5191	3053	2179	2433	603	4270	4920	6439	5758	5365	5031	850	3379	936	276
DDB_G0287663	55	514	280	319	193	154	237	30	880	286	378	253	233	260	262	579	23	81
DDB_G0287665	1	3	1	3	2	2	3	0	5	2	2	2	3	2	0	1	3	1
DDB_G0287667	5	28	20	34	16	7	4	38	51	12	29	10	12	13	1	11	15	2
DDB_G0287669	0	1	0	0	0	0	0	1	3	0	3	0	1	1	0	0	0	0
DDB_G0287671	636	21	45	35	32	34	38	453	127	56	56	27	48	47	26	388	2	2
DDB_G0287673	0	0	1	0	1	0	0	0	0	0	1	0	2	0	0	3	0	0
DDB_G0287675	0	1	4	8	20	1	1	0	1	3	8	4	1	0	1	1	0	0
DDB_G0287677	10	2	29	61	20	7	3	1	9	21	68	31	9	2	3	90	2	44
DDB_G0287679	166	107	345	1047	654	368	561	144	286	313	1428	866	747	733	140	653	162	138
DDB_G0287681	0	7	311	577	1279	345	260	0	11	266	972	1261	558	378	333	103	2039	54
DDB_G0287685	700	117	228	661	302	304	282	891	266	204	517	475	513	599	13	72	49	33
DDB_G0287687	0	0	3	0	0	3	564	0	0	1	1	0	4	514	0	3	0	0
DDB_G0287689	7552	6712	3683	2902	782	294	429	6831	15816	5215	4187	1782	987	970	121	2927	461	32
DDB_G0287691	203	546	2907	3800	3781	2136	2519	306	1705	3131	5443	5785	4919	4492	653	4112	3317	2087
DDB_G0287693	100	37	64	107	41	39	47	33	195	76	146	64	90	59	204	551	100	114
DDB_G0287695	130	17	11	21	22	259	431	167	69	10	32	18	355	510	1	145	37	28
DDB_G0287697	70	154	409	913	1470	919	1002	83	320	448	1161	1427	1289	1099	498	726	474	37
DDB_G0287699	16	44	264	304	359	180	120	14	117	197	353	279	193	168	270	645	150	83
DDB_G0287701	0	0	43	174	1218	529	264	0	2	51	193	719	469	389	99	12	327	15
DDB_G0287703	14	9	19	29	20	14	39	15	21	14	42	23	20	56	9	16	48	2
DDB_G0287705	3	1	1	0	2	1	2	0	7	3	1	0	1	3	0	0	3	1
DDB_G0287707	4	4	1	2	4	3	2	6	8	0	5	0	1	3	0	8	10	0
DDB_G0287709	27	22	64	149	428	656	637	12	57	66	244	357	832	714	252	252	278	11
DDB_G0287711	57	39	137	123	229	192	150	36	167	135	286	190	280	194	268	308	593	89
DDB_G0287713	7	10	8	18	9	13	16	3	33	3	16	11	21	12	4	14	3	2
DDB_G0287715	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0287717	7401	157	197	481	234	131	179	2591	397	240	500	438	356	410	13	54	20	15
DDB_G0287719	0	1	62	161	144	97	102	0	0	34	239	188	188	124	163	111	0	76
DDB_G0287721	80	224	197	299	196	214	183	66	630	246	407	300	421	368	53	182	231	81
DDB_G0287723	695	1387	1251	1161	823	396	368	554	4214	1598	1543	1338	875	757	100	1255	897	466
DDB_G0287725	11	13	58	146	228	79	63	18	69	94	211	241	119	94	61	60	90	83
DDB_G0287727	71	271	314	329	459	267	343	68	514	336	687	653	533	478	271	368	126	5
DDB_G0287729	191	86	270	519	255	280	352	62	174	348	512	512	780	591	178	562	432	83
DDB_G0287731	17	107	233	452	231	201	205	23	217	237	485	428	470	441	191	133	72	49
DDB_G0287733	304	361	514	980	739	626	739	112	985	587	1123	888	1125	1042	177	1072	252	93
DDB_G0287735	42	55	95	122	145	146	141	8	303	59	258	134	137	199	99	214	21	76
DDB_G0287737	1	5	19	23	15	6	6	3	19	10	25	18	10	7	17	13	0	2
DDB_G0287739	3	6	16	23	16	4	2	3	35	25	32	15	9	6	14	11	5	3
DDB_G0287741	162	104	141	192	221	146	188	86	456	169	238	201	171	215	58	171	119	89
DDB_G0287743	0	0	3	5	6	7	12	1	2	3	6	3	5	8	3	0	0	0
DDB_G0287745	5	25	62	52	58	7	22	8	78	38	60	37	10	10	29	45	5	3
DDB_G0287749	74	53	94	98	97	25	48	49	227	100	156	106	52	62	124	145	54	81
DDB_G0287751	6	5	12	19	33	11	12	1	21	15	27	16	7	13	22	32	8	0
DDB_G0287753	0	0	3	7	1	0	1	0	1	4	17	0	4	1	2	9	1	0
DDB_G0287757	0	8	2	11	14	1	1	3	30	8	11	13	3	8	4	10	1	0
DDB_G0287759	106	214	257	398	273	154	322	72	729	355	575	367	278	407	473	573	59	48
DDB_G0287761	13	94	137	224	160	49	52	11	305	122	306	194	113	91	20	78	6	10
DDB_G0287763	0	7	0	1	2	1	0	1	20	1	0	3	1	2	0	4	0	0
DDB_G0287765	75	10	6	9	3	3	2	84	19	5	11	4	4	2	0	43	1	10
DDB_G0287767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0287769	1	5	12	21	25	6	17	1	9	7	35	29	14	15	20	13	10	8
DDB_G0287771	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
DDB_G0287773	43	52	11	46	19	15	28	78	163	25	57	38	50	44	11	28	25	1
DDB_G0287775	5	6	7	4	11	2	7	4	13	8	9	5	8	6	3	19	2	0
DDB_G0287777	24	64	139	43	23	8	11	10	479	118	82	39	25	20	19	56	4	17
DDB_G0287779	60	146	240	212	95	40	54	46	284	244	258	146	75	66	203	138	49	30
DDB_G0287781	5	15	19	17	12	2	11	2	75	20	42	22	20	10	1	34	1	3
DDB_G0287783	114	106	80	97	54	21	35	33	250	101	106	79	70	56	55	335	10	48
DDB_G0287785	0	0	5	4	0	1	1	0	0	2	3	1	2	2	2	0	0	0
DDB_G0287787	0	2	21	12	16	4	4	2	2	15	27	15	2	2	2	0	0	1
DDB_G0287789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0287791	0	1	2	2	2	1	0	0	3	6	4	2	0	0	0	0	0	0
DDB_G0287793	10	18	18	22	18	5	7	38	94	20	25	17	15	15	4	31	13	6
DDB_G0287795	0	0	0	0	2	0	10	0	0	0	0	0	0	2	1	1	0	0
DDB_G0287797	5	2	12	16	25	3	20	0	10	9	19	26	11	17	5	21	5	6
DDB_G0287799	106	294	639	723	871	399	552	59	1027	648	1418	987	719	704	441	1048	275	150
DDB_G0287801	103	150	313	450	416	191	204	54	447	326	818	589	440	389	70	305	1197	394
DDB_G0287803	16	22	46	69	79	22	32	32	26	55	142	97	53	47	5	61	23	10
DDB_G0287805	166	14	21	20	15	12	15	64	48	9	25	14	6	25	1	62	10	0
DDB_G0287807	7	0	8	26	18	17	38	7	21	2	25	20	42	48	1	98	0	0
DDB_G0287809	0	0	2	3	30	9	13	0	3	0	4	20	20	18	2	23	0	13
DDB_G0287811	36	75	72	77	15	5	14	243	91	109	73	25	18	30	4	27	15	1
DDB_G0287813	40	62	114	189	180	63	130	32	167	156	334	250	153	184	30	116	246	95
DDB_G0287815	11	7	59	208	203	23	18	2	18	107	372	280	35	31	94	50	13	6
DDB_G0287817	125	178	407	690	497	231	299	96	540	463	1107	669	473	478	246	331	39	40
DDB_G0287819	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0
DDB_G0287821	1	0	0	2	0	0	0	0	1	0	0	0	0	1	1	0	6	0
DDB_G0287823	18	55	93	84	83	58	62	32	237	86	119	91	109	108	26	109	20	8
DDB_G0287825	149	75	97	219	74	61	67	143	225	79	310	132	129	86	16	267	13	22
DDB_G0287827	2	2	13	19	34	15	6	0	19	12	41	29	12	13	21	42	1	16
DDB_G0287829	4	0	4	21	61	64	56	3	4	3	45	58	49	50	52	13	15	0
DDB_G0287831	7	8	6	7	9	9	16	9	20	2	16	6	12	10	36	184	1	4
DDB_G0287833	299	2606	1279	1497	665	317	439	86	6438	917	2230	769	536	568	54	321	138	108
DDB_G0287835	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
DDB_G0287837	0	0	59	102	188	159	208	0	1	35	163	179	163	198	141	72	1	3
DDB_G0287839	246	28	54	212	296	374	310	87	95	87	323	482	901	667	78	442	73	72
DDB_G0287841	2	23	62	424	425	353	365	10	90	37	313	461	855	528	335	1850	96	2761
DDB_G0287843	212	286	310	477	271	215	374	192	818	420	697	472	452	607	240	905	103	36
DDB_G0287845	0	0	1	0	2	1	0	0	1	0	0	1	0	0	0	1	1	0
DDB_G0287847	56	520	243	332	147	93	112	119	1146	274	345	222	185	194	163	236	17	11
DDB_G0287849	0	0	8	34	79	139	392	0	1	8	53	40	66	246	10	31	3	42
DDB_G0287851	97	884	622	1010	894	675	670	140	2546	702	1363	1175	989	938	166	762	1694	365
DDB_G0287853	291	202	388	463	267	275	412	138	464	444	841	482	368	789	214	1008	120	8
DDB_G0287855	1423	1980	1133	723	427	384	632	1151	5553	1481	1643	640	618	1203	59	1768	6	23
DDB_G0287857	14	16	21	45	40	36	53	11	45	17	43	32	41	53	2	17	7	3
DDB_G0287859	1088	275	386	1061	497	292	376	1193	704	311	1483	473	583	536	71	1309	22	24
DDB_G0287861	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0
DDB_G0287863	21	65	6682	5991	1662	76	33	9	128	7556	8290	3604	392	169	39	33	258	1
DDB_G0287865	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0287867	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0287869	399	206	478	617	674	537	717	139	809	515	785	729	1122	927	248	572	665	49
DDB_G0287871	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DDB_G0287873	154	1080	6652	7995	15874	7693	7983	117	3298	5669	13500	17300	13569	11461	941	5598	3329	1992
DDB_G0287875	484	348	229	313	256	192	275	306	657	246	411	321	256	417	261	1894	95	29
DDB_G0287877	2	3	7	5	11	8	12	0	2	9	10	8	13	9	12	5	0	1
DDB_G0287879	219	513	210	336	122	57	55	138	1059	195	365	163	106	98	33	152	10	4
DDB_G0287881	90	84	205	322	164	92	114	73	171	200	424	262	170	174	27	369	221	150
DDB_G0287885	1	0	6	16	8	1	0	0	0	7	22	12	1	4	2	0	1	0
DDB_G0287887	2	24	43	47	33	20	24	12	30	28	40	62	16	19	11	15	21	188
DDB_G0287889	27	12	12	28	29	27	24	26	20	9	38	39	34	44	25	118	71	7
DDB_G0287891	21	16	24	27	19	19	24	18	37	13	30	22	28	26	11	118	6	10
DDB_G0287893	2	55	105	222	276	163	154	4	126	115	344	343	260	218	276	43	130	13
DDB_G0287895	199	157	313	337	186	140	176	107	413	336	479	328	396	303	135	565	241	37
DDB_G0287897	50	98	138	141	53	26	32	22	154	109	148	98	35	36	154	163	76	31
